Date,Open,High,Low,Close,Volume,Adj Close
2014-12-23,11.80,11.99,11.62,11.75,1016400,11.75
2014-12-22,11.88,12.00,11.70,11.94,872300,11.94
2014-12-19,12.30,12.45,11.64,11.74,1470600,11.74
2014-12-18,11.85,12.29,11.82,12.01,1532500,12.01
2014-12-17,11.50,11.67,11.17,11.55,1710800,11.55
2014-12-16,11.90,12.40,11.50,11.61,2286400,11.61
2014-12-15,12.14,12.29,12.00,12.06,778700,12.06
2014-12-12,12.55,12.64,12.21,12.26,922200,12.26
2014-12-11,12.62,12.70,12.29,12.47,940300,12.47
2014-12-10,12.40,12.79,12.40,12.63,1239200,12.63
2014-12-09,12.85,12.85,12.42,12.52,1208900,12.52
2014-12-08,12.90,13.09,12.68,12.71,1512200,12.71
2014-12-05,12.92,13.20,12.89,12.94,1108300,12.94
2014-12-04,13.30,13.37,12.86,12.99,2192800,12.99
2014-12-03,13.15,13.50,13.12,13.31,1847700,13.31
2014-12-02,12.99,13.05,12.65,12.98,1156900,12.98
2014-12-01,13.25,13.39,12.80,12.85,1425700,12.85
2014-11-28,13.40,13.75,13.18,13.26,1930100,13.26
2014-11-27,13.04,13.51,12.72,13.27,1993500,13.27
2014-11-26,12.90,13.30,12.81,13.08,1603100,13.08
2014-11-25,13.90,13.90,12.80,13.03,4017500,13.03
2014-11-24,13.82,14.22,13.76,14.09,1743900,14.09
2014-11-21,14.01,14.36,13.79,13.90,2667200,13.90
2014-11-20,14.40,14.62,13.95,14.11,2728300,14.11
2014-11-19,15.00,15.15,14.40,14.57,1655100,14.57
2014-11-18,14.70,15.15,14.50,15.02,2857900,15.02
2014-11-17,15.24,15.24,14.47,14.76,3634500,14.76
2014-11-14,13.78,14.65,13.50,14.37,2264600,14.37
2014-11-13,14.46,14.46,13.50,13.58,2095200,13.58
2014-11-12,14.50,14.65,14.03,14.16,1752100,14.16
2014-11-11,14.99,15.08,14.25,14.52,2688300,14.52
2014-11-10,15.00,15.09,14.32,14.77,4284300,14.77
2014-11-07,14.90,15.00,13.86,14.08,2287100,14.08
2014-11-06,14.72,14.72,14.72,14.72,000,14.72
2014-11-05,14.42,15.85,14.36,14.72,3797100,14.72
2014-11-04,14.18,14.18,14.18,14.18,000,14.18
2014-11-03,13.42,14.45,13.31,14.18,2036900,14.18
2014-10-31,12.60,13.39,12.53,13.27,2026900,13.27
2014-10-30,12.65,12.65,12.46,12.53,818000,12.53
2014-10-29,12.60,12.69,12.44,12.60,883700,12.60
2014-10-28,12.45,12.59,12.36,12.52,451400,12.52
2014-10-27,12.75,12.75,12.35,12.42,501200,12.42
2014-10-24,12.63,12.63,12.63,12.63,000,12.63
2014-10-23,12.63,12.63,12.63,12.63,000,12.63
2014-10-22,12.39,12.72,12.31,12.63,825300,12.63
2014-10-21,12.16,12.35,12.05,12.23,721900,12.23
2014-10-20,12.10,12.79,11.90,12.01,817700,12.01
2014-10-17,11.99,12.07,11.56,11.80,1108700,11.80
2014-10-16,12.40,12.45,11.80,11.88,975800,11.88
2014-10-15,12.43,12.43,12.43,12.43,000,12.43
2014-10-14,12.70,12.83,12.36,12.43,699000,12.43
2014-10-13,12.42,12.80,12.17,12.67,1084300,12.67
2014-10-10,12.75,12.75,12.31,12.37,1267000,12.37
2014-10-09,12.30,12.87,12.28,12.74,1935000,12.74
2014-10-08,12.20,12.41,12.10,12.22,899200,12.22
2014-10-07,12.20,12.47,11.90,12.22,1022600,12.22
2014-10-06,12.16,12.16,12.16,12.16,000,12.16
2014-10-03,12.16,12.16,12.16,12.16,000,12.16
2014-10-02,12.16,12.16,12.16,12.16,000,12.16
2014-10-01,12.60,12.60,12.11,12.16,958100,12.16
