Date,Open,High,Low,Close,Volume,Adj Close
2014-12-23,497.10,498.60,476.30,479.50,730400,479.50
2014-12-22,497.50,498.00,485.90,495.20,510200,495.20
2014-12-19,491.40,503.00,490.00,493.05,719100,493.05
2014-12-18,481.05,487.45,473.10,482.25,635700,482.25
2014-12-17,476.65,484.10,459.55,468.80,1134800,468.80
2014-12-16,518.00,520.75,474.05,479.05,1102700,479.05
2014-12-15,521.25,531.05,515.15,520.85,585500,520.85
2014-12-12,529.50,536.65,522.25,525.35,711500,525.35
2014-12-11,541.70,543.00,523.00,527.60,880900,527.60
2014-12-10,521.10,540.90,518.20,538.00,1236100,538.00
2014-12-09,531.25,539.20,513.00,515.60,986500,515.60
2014-12-08,523.15,530.90,512.20,526.30,944000,526.30
2014-12-05,537.00,539.25,517.25,520.50,575700,520.50
2014-12-04,545.15,550.00,526.85,536.05,673400,536.05
2014-12-03,527.70,545.40,525.25,540.55,657500,540.55
2014-12-02,513.30,524.00,511.50,520.35,515200,520.35
2014-12-01,525.00,529.45,511.00,513.15,436100,513.15
2014-11-28,532.05,536.50,516.50,524.35,1005500,524.35
2014-11-27,505.80,529.90,505.00,528.20,1985300,528.20
2014-11-26,479.80,505.20,478.00,501.45,1126300,501.45
2014-11-25,500.10,501.00,469.75,481.05,1120400,481.05
2014-11-24,508.00,514.05,502.70,504.65,399300,504.65
2014-11-21,502.00,516.00,498.00,502.65,528700,502.65
2014-11-20,510.00,513.50,494.60,501.55,588400,501.55
2014-11-19,526.60,527.40,505.00,509.70,950500,509.70
2014-11-18,504.90,528.60,504.90,523.25,1339500,523.25
2014-11-17,482.25,504.00,482.00,502.15,785600,502.15
2014-11-14,475.35,482.85,473.45,480.10,383000,480.10
2014-11-13,479.40,482.40,469.95,475.00,518300,475.00
2014-11-12,477.80,486.35,471.60,477.50,709200,477.50
2014-11-11,468.15,475.80,458.65,474.25,655300,474.25
2014-11-10,468.00,478.80,465.30,468.40,540000,468.40
2014-11-07,481.00,481.70,465.75,467.95,661600,467.95
2014-11-06,482.55,482.55,482.55,482.55,000,482.55
2014-11-05,492.00,497.95,481.10,482.55,653600,482.55
2014-11-04,490.40,490.40,490.40,490.40,000,490.40
2014-11-03,479.20,495.80,476.10,490.40,717400,490.40
2014-10-31,460.65,480.65,459.50,474.90,836800,474.90
2014-10-30,447.00,459.00,445.40,457.40,398400,457.40
2014-10-29,454.10,457.25,445.50,447.70,453900,447.70
2014-10-28,457.90,459.25,449.60,451.95,294900,451.95
2014-10-27,468.00,469.00,454.00,457.75,273200,457.75
2014-10-24,465.65,465.65,465.65,465.65,000,465.65
2014-10-23,465.65,465.65,465.65,465.65,000,465.65
2014-10-22,461.50,468.45,458.75,465.65,465800,465.65
2014-10-21,447.75,460.60,447.75,455.50,461400,455.50
2014-10-20,459.80,464.80,446.00,448.00,551700,448.00
2014-10-17,438.00,453.00,435.40,450.25,533300,450.25
2014-10-16,443.00,460.30,431.20,435.55,720500,435.55
2014-10-15,446.80,446.80,446.80,446.80,000,446.80
2014-10-14,455.45,456.10,440.60,446.80,535600,446.80
2014-10-13,440.00,456.20,433.55,452.55,501600,452.55
2014-10-10,449.90,453.35,441.50,443.30,612500,443.30
2014-10-09,447.00,459.95,445.35,455.25,479600,455.25
2014-10-08,439.90,446.15,435.15,443.00,479800,443.00
2014-10-07,455.60,459.80,437.00,439.65,435300,439.65
2014-10-06,456.95,456.95,456.95,456.95,000,456.95
2014-10-03,456.95,456.95,456.95,456.95,000,456.95
2014-10-02,456.95,456.95,456.95,456.95,000,456.95
2014-10-01,457.30,462.00,449.10,456.95,464300,456.95
2014-09-30,465.55,470.70,450.70,455.15,809200,455.15
2014-09-29,475.20,480.00,465.10,470.15,361100,470.15
2014-09-26,458.00,475.00,455.25,471.90,632600,471.90
2014-09-25,485.90,486.00,455.05,458.70,651600,458.70
2014-09-24,494.80,497.80,473.00,482.65,746000,482.65
2014-09-23,515.00,519.00,492.30,495.60,610800,495.60
2014-09-22,518.00,522.65,512.25,515.60,308400,515.60
2014-09-19,533.00,533.40,518.35,520.55,393500,520.55
2014-09-18,519.00,534.65,515.65,530.30,646700,530.30
2014-09-17,524.60,533.00,511.50,525.90,700300,517.40
2014-09-16,545.65,548.00,516.00,520.10,487100,511.69
2014-09-15,541.00,551.20,538.50,544.80,247600,535.99
2014-09-12,553.00,555.60,543.05,544.70,277800,535.90
2014-09-11,553.70,559.50,551.20,553.65,326400,544.70
2014-09-10,550.95,560.00,547.90,551.45,378800,542.54
2014-09-09,545.00,556.60,539.40,554.95,519600,545.98
2014-09-08,540.00,545.45,534.45,543.70,395900,534.91
2014-09-05,538.00,543.90,529.50,537.35,456900,528.66
2014-09-04,548.00,552.20,532.60,537.45,488300,528.76
2014-09-03,556.00,563.75,546.80,549.85,714300,540.96
2014-09-02,550.00,560.00,549.10,553.55,426700,544.60
2014-09-01,532.90,550.00,532.10,548.35,546700,539.49
2014-08-29,528.85,528.85,528.85,528.85,000,520.30
2014-08-28,543.70,544.00,527.00,528.85,683000,520.30
2014-08-27,553.00,554.25,538.35,540.10,482700,531.37
2014-08-26,554.00,556.00,538.70,548.00,545300,539.14
2014-08-25,575.00,580.70,551.55,556.30,589800,547.31
2014-08-22,558.15,574.00,557.00,572.10,663900,562.85
2014-08-21,556.00,564.25,549.30,555.50,512200,546.52
2014-08-20,563.80,564.10,554.00,556.30,396500,547.31
2014-08-19,569.00,570.80,561.20,563.25,400800,554.15
2014-08-18,562.00,570.70,555.25,564.55,402300,555.43
2014-08-15,562.15,562.15,562.15,562.15,000,553.06
2014-08-14,552.00,565.50,540.00,562.15,748900,553.06
2014-08-13,568.00,568.60,545.00,550.05,537000,541.16
2014-08-12,567.45,570.85,560.90,569.00,368600,559.80
2014-08-11,568.00,573.20,563.05,566.75,400600,557.59
2014-08-08,572.50,572.50,557.65,559.55,548900,550.51
2014-08-07,581.00,587.20,574.50,578.25,572600,568.90
2014-08-06,590.00,596.80,580.10,582.70,596100,573.28
2014-08-05,583.00,594.70,580.20,592.95,686900,583.37
2014-08-04,585.00,586.05,570.00,582.35,666900,572.94
2014-08-01,576.00,590.00,571.00,577.90,613600,568.56
2014-07-31,589.90,599.00,582.60,584.30,561500,574.86
2014-07-30,579.00,591.00,572.00,588.25,617700,578.74
2014-07-29,579.25,579.25,579.25,579.25,000,569.89
2014-07-28,592.00,594.00,575.00,579.25,550900,569.89
2014-07-25,615.00,617.00,585.00,588.80,861400,579.28
2014-07-24,592.80,622.05,588.15,613.95,1338400,604.03
2014-07-23,602.30,603.85,584.10,590.05,607200,580.51
2014-07-22,606.60,608.00,587.00,597.30,562300,587.65
2014-07-21,595.70,611.70,594.45,601.35,619700,591.63
2014-07-18,595.00,599.45,582.10,590.95,760800,581.40
2014-07-17,594.00,607.10,587.60,600.80,708400,591.09
